"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.date","Request.day","Request.time","Request.hour","Drop.time","Drop.hour","Approx.travel.time","Request.time_slot"
"1406",429,"City",148,"Trip Completed",2016-07-11 08:54:00,2016-07-11 09:47:00,"2016/07/11","Monday","08:54",8,"09:47","09",0.88,"Early morning"
"1407",2681,"Airport",148,"Trip Completed",2016-07-12 00:10:00,2016-07-12 01:06:00,"2016/07/12","Tuesday","00:10",0,"01:06","01",0.93,"Early overnight"
"1408",3160,"City",148,"Trip Completed",2016-07-13 09:11:00,2016-07-13 09:35:00,"2016/07/13","Wednesday","09:11",9,"09:35","09",0.4,"Mid morning"
"1409",3400,"City",148,"Trip Completed",2016-07-13 15:04:00,2016-07-13 16:09:00,"2016/07/13","Wednesday","15:04",15,"16:09","16",1.08,"Mid afternoon"
"1410",3889,"Airport",148,"Trip Completed",2016-07-13 21:53:00,2016-07-13 22:32:00,"2016/07/13","Wednesday","21:53",21,"22:32","22",0.65,"Mid evening"
"1411",4151,"City",148,"Trip Completed",2016-07-14 04:58:00,2016-07-14 06:08:00,"2016/07/14","Thursday","04:58",4,"06:08","06",1.17,"Mid overnight"
"1412",4738,"Airport",148,"Trip Completed",2016-07-14 14:44:00,2016-07-14 15:58:00,"2016/07/14","Thursday","14:44",14,"15:58","15",1.23,"Early afternoon"
"1413",4963,"Airport",148,"Trip Completed",2016-07-14 18:35:00,2016-07-14 19:50:00,"2016/07/14","Thursday","18:35",18,"19:50","19",1.25,"Late afternoon"
"1414",311,"Airport",149,"Trip Completed",2016-07-11 07:27:00,2016-07-11 08:08:00,"2016/07/11","Monday","07:27",7,"08:08","08",0.68,"Early morning"
"1415",928,"City",149,"Trip Completed",2016-07-11 18:29:00,2016-07-11 19:15:00,"2016/07/11","Monday","18:29",18,"19:15","19",0.77,"Late afternoon"
"1416",1468,"City",149,"Trip Completed",2016-07-12 05:09:00,2016-07-12 06:06:00,"2016/07/12","Tuesday","05:09",5,"06:06","06",0.95,"Late overnight"
"1417",2677,"City",149,"Trip Completed",2016-07-12 23:54:00,2016-07-13 00:31:00,"2016/07/12","Tuesday","23:54",23,"00:31","00",0.62,"Late evening"
"1418",2916,"City",149,"Trip Completed",2016-07-13 06:12:00,2016-07-13 07:23:00,"2016/07/13","Wednesday","06:12",6,"07:23","07",1.18,"Late overnight"
"1419",4663,"City",149,"Trip Completed",2016-07-14 12:16:00,2016-07-14 12:59:00,"2016/07/14","Thursday","12:16",12,"12:59","12",0.72,"Late morning"
"1420",6741,"City",149,"Trip Completed",2016-07-15 23:42:00,2016-07-16 00:09:00,"2016/07/15","Friday","23:42",23,"00:09","00",0.45,"Late evening"
"1421",48,"City",150,"Trip Completed",2016-07-11 03:14:00,2016-07-11 04:19:00,"2016/07/11","Monday","03:14",3,"04:19","04",1.08,"Mid overnight"
"1422",838,"City",150,"Trip Completed",2016-07-11 17:43:00,2016-07-11 18:41:00,"2016/07/11","Monday","17:43",17,"18:41","18",0.97,"Late afternoon"
"1423",1657,"Airport",150,"Trip Completed",2016-07-12 07:29:00,2016-07-12 08:12:00,"2016/07/12","Tuesday","07:29",7,"08:12","08",0.72,"Early morning"
"1424",2032,"Airport",150,"Trip Completed",2016-07-12 14:14:00,2016-07-12 15:20:00,"2016/07/12","Tuesday","14:14",14,"15:20","15",1.1,"Early afternoon"
"1425",3507,"City",150,"Trip Completed",2016-07-13 17:38:00,2016-07-13 18:21:00,"2016/07/13","Wednesday","17:38",17,"18:21","18",0.72,"Late afternoon"
"1426",3780,"City",150,"Trip Completed",2016-07-13 20:45:00,2016-07-13 21:27:00,"2016/07/13","Wednesday","20:45",20,"21:27","21",0.7,"Early evening"
"1427",6180,"City",150,"Trip Completed",2016-07-15 17:02:00,2016-07-15 17:48:00,"2016/07/15","Friday","17:02",17,"17:48","17",0.77,"Late afternoon"
"1428",6615,"City",150,"Trip Completed",2016-07-15 21:46:00,2016-07-15 22:22:00,"2016/07/15","Friday","21:46",21,"22:22","22",0.6,"Mid evening"
"1429",797,"City",151,"Trip Completed",2016-07-11 17:16:00,2016-07-11 18:12:00,"2016/07/11","Monday","17:16",17,"18:12","18",0.93,"Late afternoon"
"1430",1564,"City",151,"Trip Completed",2016-07-12 06:18:00,2016-07-12 07:14:00,"2016/07/12","Tuesday","06:18",6,"07:14","07",0.93,"Late overnight"
"1431",2075,"City",151,"Trip Completed",2016-07-12 15:31:00,2016-07-12 16:47:00,"2016/07/12","Tuesday","15:31",15,"16:47","16",1.27,"Mid afternoon"
"1432",2822,"City",151,"Trip Completed",2016-07-13 05:14:00,2016-07-13 05:50:00,"2016/07/13","Wednesday","05:14",5,"05:50","05",0.6,"Late overnight"
"1433",3387,"City",151,"Trip Completed",2016-07-13 14:36:00,2016-07-13 15:22:00,"2016/07/13","Wednesday","14:36",14,"15:22","15",0.77,"Early afternoon"
"1434",4315,"City",151,"Trip Completed",2016-07-14 06:46:00,2016-07-14 07:33:00,"2016/07/14","Thursday","06:46",6,"07:33","07",0.78,"Late overnight"
"1435",5549,"Airport",151,"Trip Completed",2016-07-15 05:29:00,2016-07-15 06:15:00,"2016/07/15","Friday","05:29",5,"06:15","06",0.77,"Late overnight"
"1436",6284,"City",151,"Trip Completed",2016-07-15 18:18:00,2016-07-15 19:10:00,"2016/07/15","Friday","18:18",18,"19:10","19",0.87,"Late afternoon"
"1437",6403,"Airport",151,"Trip Completed",2016-07-15 19:25:00,2016-07-15 20:15:00,"2016/07/15","Friday","19:25",19,"20:15","20",0.83,"Early evening"
"1438",6684,"Airport",151,"Trip Completed",2016-07-15 22:34:00,2016-07-15 23:27:00,"2016/07/15","Friday","22:34",22,"23:27","23",0.88,"Mid evening"
"1439",451,"City",152,"Trip Completed",2016-07-11 09:10:00,2016-07-11 10:10:00,"2016/07/11","Monday","09:10",9,"10:10","10",1,"Mid morning"
"1440",588,"City",152,"Trip Completed",2016-07-11 11:20:00,2016-07-11 11:53:00,"2016/07/11","Monday","11:20",11,"11:53","11",0.55,"Late morning"
"1441",671,"Airport",152,"Trip Completed",2016-07-11 13:16:00,2016-07-11 14:08:00,"2016/07/11","Monday","13:16",13,"14:08","14",0.87,"Early afternoon"
"1442",1369,"Airport",152,"Trip Completed",2016-07-12 00:15:00,2016-07-12 00:53:00,"2016/07/12","Tuesday","00:15",0,"00:53","00",0.63,"Early overnight"
"1443",1688,"City",152,"Trip Completed",2016-07-12 07:51:00,2016-07-12 08:21:00,"2016/07/12","Tuesday","07:51",7,"08:21","08",0.5,"Early morning"
"1444",2861,"City",152,"Trip Completed",2016-07-13 05:38:00,2016-07-13 06:49:00,"2016/07/13","Wednesday","05:38",5,"06:49","06",1.18,"Late overnight"
"1445",3354,"City",152,"Trip Completed",2016-07-13 13:25:00,2016-07-13 14:39:00,"2016/07/13","Wednesday","13:25",13,"14:39","14",1.23,"Early afternoon"
"1446",5141,"Airport",152,"Trip Completed",2016-07-14 20:15:00,2016-07-14 21:00:00,"2016/07/14","Thursday","20:15",20,"21:00","21",0.75,"Early evening"
"1447",5460,"Airport",152,"Trip Completed",2016-07-15 04:06:00,2016-07-15 04:52:00,"2016/07/15","Friday","04:06",4,"04:52","04",0.77,"Mid overnight"
"1448",5904,"City",152,"Trip Completed",2016-07-15 10:00:00,2016-07-15 10:34:00,"2016/07/15","Friday","10:00",10,"10:34","10",0.57,"Mid morning"
"1449",5973,"Airport",152,"Trip Completed",2016-07-15 11:10:00,2016-07-15 12:12:00,"2016/07/15","Friday","11:10",11,"12:12","12",1.03,"Late morning"
"1450",704,"Airport",153,"Trip Completed",2016-07-11 14:12:00,2016-07-11 15:06:00,"2016/07/11","Monday","14:12",14,"15:06","15",0.9,"Early afternoon"
"1451",785,"City",153,"Trip Completed",2016-07-11 16:49:00,2016-07-11 17:24:00,"2016/07/11","Monday","16:49",16,"17:24","17",0.58,"Mid afternoon"
"1452",2631,"Airport",153,"Trip Completed",2016-07-12 22:18:00,2016-07-12 23:07:00,"2016/07/12","Tuesday","22:18",22,"23:07","23",0.82,"Mid evening"
"1453",2911,"Airport",153,"Trip Completed",2016-07-13 06:09:00,2016-07-13 06:59:00,"2016/07/13","Wednesday","06:09",6,"06:59","06",0.83,"Late overnight"
"1454",3360,"Airport",153,"Trip Completed",2016-07-13 13:37:00,2016-07-13 14:20:00,"2016/07/13","Wednesday","13:37",13,"14:20","14",0.72,"Early afternoon"
"1455",3667,"Airport",153,"Trip Completed",2016-07-13 19:23:00,2016-07-13 20:11:00,"2016/07/13","Wednesday","19:23",19,"20:11","20",0.8,"Early evening"
"1456",4624,"Airport",153,"Trip Completed",2016-07-14 11:05:00,2016-07-14 11:53:00,"2016/07/14","Thursday","11:05",11,"11:53","11",0.8,"Late morning"
"1457",604,"City",154,"Trip Completed",2016-07-11 11:44:00,2016-07-11 12:49:00,"2016/07/11","Monday","11:44",11,"12:49","12",1.08,"Late morning"
"1458",1464,"Airport",154,"Trip Completed",2016-07-12 05:03:00,2016-07-12 06:03:00,"2016/07/12","Tuesday","05:03",5,"06:03","06",1,"Late overnight"
"1459",1810,"City",154,"Trip Completed",2016-07-12 09:18:00,2016-07-12 09:54:00,"2016/07/12","Tuesday","09:18",9,"09:54","09",0.6,"Mid morning"
"1460",2009,"City",154,"Trip Completed",2016-07-12 13:25:00,2016-07-12 14:33:00,"2016/07/12","Tuesday","13:25",13,"14:33","14",1.13,"Early afternoon"
"1461",2166,"City",154,"Trip Completed",2016-07-12 17:30:00,2016-07-12 18:35:00,"2016/07/12","Tuesday","17:30",17,"18:35","18",1.08,"Late afternoon"
"1462",5379,"City",154,"Trip Completed",2016-07-14 23:51:00,2016-07-15 01:04:00,"2016/07/14","Thursday","23:51",23,"01:04","01",1.22,"Late evening"
"1463",1367,"City",155,"Trip Completed",2016-07-11 00:05:00,2016-07-11 01:06:00,"2016/07/11","Monday","00:05",0,"01:06","01",1.02,"Early overnight"
"1464",447,"City",155,"Trip Completed",2016-07-11 09:07:00,2016-07-11 09:57:00,"2016/07/11","Monday","09:07",9,"09:57","09",0.83,"Mid morning"
"1465",1682,"City",155,"Trip Completed",2016-07-12 07:47:00,2016-07-12 08:38:00,"2016/07/12","Tuesday","07:47",7,"08:38","08",0.85,"Early morning"
"1466",2043,"Airport",155,"Trip Completed",2016-07-12 14:30:00,2016-07-12 15:21:00,"2016/07/12","Tuesday","14:30",14,"15:21","15",0.85,"Early afternoon"
"1467",2796,"Airport",155,"Trip Completed",2016-07-13 04:49:00,2016-07-13 05:29:00,"2016/07/13","Wednesday","04:49",4,"05:29","05",0.67,"Mid overnight"
"1468",3945,"City",155,"Trip Completed",2016-07-13 22:33:00,2016-07-13 23:16:00,"2016/07/13","Wednesday","22:33",22,"23:16","23",0.72,"Mid evening"
"1469",4196,"City",155,"Trip Completed",2016-07-14 05:29:00,2016-07-14 06:36:00,"2016/07/14","Thursday","05:29",5,"06:36","06",1.12,"Late overnight"
"1470",5174,"City",155,"Trip Completed",2016-07-14 20:29:00,2016-07-14 21:24:00,"2016/07/14","Thursday","20:29",20,"21:24","21",0.92,"Early evening"
"1471",5480,"City",155,"Trip Completed",2016-07-15 04:51:00,2016-07-15 06:03:00,"2016/07/15","Friday","04:51",4,"06:03","06",1.2,"Mid overnight"
"1472",5883,"Airport",155,"Trip Completed",2016-07-15 09:39:00,2016-07-15 10:48:00,"2016/07/15","Friday","09:39",9,"10:48","10",1.15,"Mid morning"
"1473",6013,"Airport",155,"Trip Completed",2016-07-15 12:26:00,2016-07-15 13:03:00,"2016/07/15","Friday","12:26",12,"13:03","13",0.62,"Late morning"
"1474",438,"City",156,"Trip Completed",2016-07-11 09:05:00,2016-07-11 10:14:00,"2016/07/11","Monday","09:05",9,"10:14","10",1.15,"Mid morning"
"1475",636,"City",156,"Trip Completed",2016-07-11 12:25:00,2016-07-11 13:09:00,"2016/07/11","Monday","12:25",12,"13:09","13",0.73,"Late morning"
"1476",1938,"Airport",156,"Trip Completed",2016-07-12 11:21:00,2016-07-12 12:03:00,"2016/07/12","Tuesday","11:21",11,"12:03","12",0.7,"Late morning"
"1477",2129,"Airport",156,"Trip Completed",2016-07-12 17:06:00,2016-07-12 18:18:00,"2016/07/12","Tuesday","17:06",17,"18:18","18",1.2,"Late afternoon"
"1478",3337,"Airport",156,"Trip Completed",2016-07-13 12:42:00,2016-07-13 13:50:00,"2016/07/13","Wednesday","12:42",12,"13:50","13",1.13,"Late morning"
"1479",3472,"City",156,"Trip Completed",2016-07-13 17:16:00,2016-07-13 18:06:00,"2016/07/13","Wednesday","17:16",17,"18:06","18",0.83,"Late afternoon"
"1480",3991,"City",156,"Trip Completed",2016-07-13 23:24:00,2016-07-14 00:06:00,"2016/07/13","Wednesday","23:24",23,"00:06","00",0.7,"Late evening"
"1481",4221,"Airport",156,"Trip Completed",2016-07-14 05:46:00,2016-07-14 06:35:00,"2016/07/14","Thursday","05:46",5,"06:35","06",0.82,"Late overnight"
"1482",5719,"Airport",156,"Trip Completed",2016-07-15 07:45:00,2016-07-15 08:21:00,"2016/07/15","Friday","07:45",7,"08:21","08",0.6,"Early morning"
"1483",143,"Airport",157,"Trip Completed",2016-07-11 05:24:00,2016-07-11 06:01:00,"2016/07/11","Monday","05:24",5,"06:01","06",0.62,"Late overnight"
"1484",784,"City",157,"Trip Completed",2016-07-11 16:50:00,2016-07-11 17:23:00,"2016/07/11","Monday","16:50",16,"17:23","17",0.55,"Mid afternoon"
"1485",1020,"Airport",157,"Trip Completed",2016-07-11 19:17:00,2016-07-11 20:08:00,"2016/07/11","Monday","19:17",19,"20:08","20",0.85,"Early evening"
"1486",2934,"City",157,"Trip Completed",2016-07-13 06:28:00,2016-07-13 07:10:00,"2016/07/13","Wednesday","06:28",6,"07:10","07",0.7,"Late overnight"
"1487",4073,"City",157,"Trip Completed",2016-07-14 02:10:00,2016-07-14 02:54:00,"2016/07/14","Thursday","02:10",2,"02:54","02",0.73,"Early overnight"
"1488",4751,"City",157,"Trip Completed",2016-07-14 15:18:00,2016-07-14 16:12:00,"2016/07/14","Thursday","15:18",15,"16:12","16",0.9,"Mid afternoon"
"1489",5275,"City",157,"Trip Completed",2016-07-14 21:38:00,2016-07-14 22:21:00,"2016/07/14","Thursday","21:38",21,"22:21","22",0.72,"Mid evening"
"1490",1262,"Airport",158,"Trip Completed",2016-07-11 22:00:00,2016-07-11 23:04:00,"2016/07/11","Monday","22:00",22,"23:04","23",1.07,"Mid evening"
"1491",1600,"City",158,"Trip Completed",2016-07-12 06:39:00,2016-07-12 07:13:00,"2016/07/12","Tuesday","06:39",6,"07:13","07",0.57,"Late overnight"
"1492",2016,"City",158,"Trip Completed",2016-07-12 13:34:00,2016-07-12 14:36:00,"2016/07/12","Tuesday","13:34",13,"14:36","14",1.03,"Early afternoon"
"1493",2370,"Airport",158,"Trip Completed",2016-07-12 19:37:00,2016-07-12 20:11:00,"2016/07/12","Tuesday","19:37",19,"20:11","20",0.57,"Early evening"
"1494",3192,"Airport",158,"Trip Completed",2016-07-13 09:32:00,2016-07-13 10:42:00,"2016/07/13","Wednesday","09:32",9,"10:42","10",1.17,"Mid morning"
"1495",3367,"Airport",158,"Trip Completed",2016-07-13 13:51:00,2016-07-13 14:29:00,"2016/07/13","Wednesday","13:51",13,"14:29","14",0.63,"Early afternoon"
"1496",3952,"City",158,"Trip Completed",2016-07-13 22:45:00,2016-07-13 23:41:00,"2016/07/13","Wednesday","22:45",22,"23:41","23",0.93,"Mid evening"
"1497",4517,"Airport",158,"Trip Completed",2016-07-14 09:22:00,2016-07-14 10:04:00,"2016/07/14","Thursday","09:22",9,"10:04","10",0.7,"Mid morning"
"1498",4944,"City",158,"Trip Completed",2016-07-14 18:33:00,2016-07-14 19:04:00,"2016/07/14","Thursday","18:33",18,"19:04","19",0.52,"Late afternoon"
"1499",6037,"Airport",158,"Trip Completed",2016-07-15 13:03:00,2016-07-15 14:01:00,"2016/07/15","Friday","13:03",13,"14:01","14",0.97,"Early afternoon"
"1500",6385,"Airport",158,"Trip Completed",2016-07-15 19:19:00,2016-07-15 20:21:00,"2016/07/15","Friday","19:19",19,"20:21","20",1.03,"Early evening"
"1501",398,"City",159,"Trip Completed",2016-07-11 08:26:00,2016-07-11 09:32:00,"2016/07/11","Monday","08:26",8,"09:32","09",1.1,"Early morning"
"1502",2163,"Airport",159,"Trip Completed",2016-07-12 17:30:00,2016-07-12 18:07:00,"2016/07/12","Tuesday","17:30",17,"18:07","18",0.62,"Late afternoon"
"1503",3985,"Airport",159,"Trip Completed",2016-07-13 23:15:00,2016-07-14 00:33:00,"2016/07/13","Wednesday","23:15",23,"00:33","00",1.3,"Late evening"
"1504",4780,"City",159,"Trip Completed",2016-07-14 16:29:00,2016-07-14 16:58:00,"2016/07/14","Thursday","16:29",16,"16:58","16",0.48,"Mid afternoon"
"1505",5453,"City",159,"Trip Completed",2016-07-15 03:38:00,2016-07-15 04:28:00,"2016/07/15","Friday","03:38",3,"04:28","04",0.83,"Mid overnight"
"1506",5807,"City",159,"Trip Completed",2016-07-15 08:41:00,2016-07-15 09:11:00,"2016/07/15","Friday","08:41",8,"09:11","09",0.5,"Early morning"
"1507",6074,"Airport",159,"Trip Completed",2016-07-15 14:07:00,2016-07-15 14:56:00,"2016/07/15","Friday","14:07",14,"14:56","14",0.82,"Early afternoon"
"1508",6651,"City",159,"Trip Completed",2016-07-15 22:06:00,2016-07-15 22:46:00,"2016/07/15","Friday","22:06",22,"22:46","22",0.67,"Mid evening"
"1509",223,"Airport",160,"Trip Completed",2016-07-11 06:13:00,2016-07-11 07:05:00,"2016/07/11","Monday","06:13",6,"07:05","07",0.87,"Late overnight"
"1510",680,"City",160,"Trip Completed",2016-07-11 13:30:00,2016-07-11 14:38:00,"2016/07/11","Monday","13:30",13,"14:38","14",1.13,"Early afternoon"
"1511",887,"Airport",160,"Trip Completed",2016-07-11 18:10:00,2016-07-11 18:47:00,"2016/07/11","Monday","18:10",18,"18:47","18",0.62,"Late afternoon"
"1512",1689,"Airport",160,"Trip Completed",2016-07-12 07:51:00,2016-07-12 08:32:00,"2016/07/12","Tuesday","07:51",7,"08:32","08",0.68,"Early morning"
"1513",1939,"City",160,"Trip Completed",2016-07-12 11:18:00,2016-07-12 11:54:00,"2016/07/12","Tuesday","11:18",11,"11:54","11",0.6,"Late morning"
"1514",2182,"City",160,"Trip Completed",2016-07-12 17:42:00,2016-07-12 18:30:00,"2016/07/12","Tuesday","17:42",17,"18:30","18",0.8,"Late afternoon"
"1515",3223,"Airport",160,"Trip Completed",2016-07-13 09:48:00,2016-07-13 10:31:00,"2016/07/13","Wednesday","09:48",9,"10:31","10",0.72,"Mid morning"
"1516",3819,"Airport",160,"Trip Completed",2016-07-13 21:08:00,2016-07-13 21:48:00,"2016/07/13","Wednesday","21:08",21,"21:48","21",0.67,"Mid evening"
"1517",4823,"Airport",160,"Trip Completed",2016-07-14 17:22:00,2016-07-14 18:38:00,"2016/07/14","Thursday","17:22",17,"18:38","18",1.27,"Late afternoon"
"1518",5431,"Airport",160,"Trip Completed",2016-07-15 02:38:00,2016-07-15 03:23:00,"2016/07/15","Friday","02:38",2,"03:23","03",0.75,"Early overnight"
"1519",6353,"Airport",160,"Trip Completed",2016-07-15 18:57:00,2016-07-15 19:27:00,"2016/07/15","Friday","18:57",18,"19:27","19",0.5,"Late afternoon"
"1520",163,"City",161,"Trip Completed",2016-07-11 05:35:00,2016-07-11 06:49:00,"2016/07/11","Monday","05:35",5,"06:49","06",1.23,"Late overnight"
"1521",706,"Airport",161,"Trip Completed",2016-07-11 14:12:00,2016-07-11 15:27:00,"2016/07/11","Monday","14:12",14,"15:27","15",1.25,"Early afternoon"
"1522",1214,"Airport",161,"Trip Completed",2016-07-11 21:30:00,2016-07-11 21:57:00,"2016/07/11","Monday","21:30",21,"21:57","21",0.45,"Mid evening"
"1523",1399,"City",161,"Trip Completed",2016-07-12 02:35:00,2016-07-12 03:42:00,"2016/07/12","Tuesday","02:35",2,"03:42","03",1.12,"Early overnight"
"1524",1574,"Airport",161,"Trip Completed",2016-07-12 06:26:00,2016-07-12 07:15:00,"2016/07/12","Tuesday","06:26",6,"07:15","07",0.82,"Late overnight"
"1525",1870,"City",161,"Trip Completed",2016-07-12 10:01:00,2016-07-12 10:42:00,"2016/07/12","Tuesday","10:01",10,"10:42","10",0.68,"Mid morning"
"1526",2267,"Airport",161,"Trip Completed",2016-07-12 18:33:00,2016-07-12 19:36:00,"2016/07/12","Tuesday","18:33",18,"19:36","19",1.05,"Late afternoon"
"1527",2658,"Airport",161,"Trip Completed",2016-07-12 23:18:00,2016-07-13 00:03:00,"2016/07/12","Tuesday","23:18",23,"00:03","00",0.75,"Late evening"
"1528",3048,"Airport",161,"Trip Completed",2016-07-13 07:41:00,2016-07-13 08:14:00,"2016/07/13","Wednesday","07:41",7,"08:14","08",0.55,"Early morning"
"1529",3301,"Airport",161,"Trip Completed",2016-07-13 11:41:00,2016-07-13 12:28:00,"2016/07/13","Wednesday","11:41",11,"12:28","12",0.78,"Late morning"
"1530",3477,"City",161,"Trip Completed",2016-07-13 17:18:00,2016-07-13 18:09:00,"2016/07/13","Wednesday","17:18",17,"18:09","18",0.85,"Late afternoon"
"1531",4371,"City",161,"Trip Completed",2016-07-14 07:34:00,2016-07-14 08:24:00,"2016/07/14","Thursday","07:34",7,"08:24","08",0.83,"Early morning"
"1532",445,"City",162,"Trip Completed",2016-07-11 09:06:00,2016-07-11 10:05:00,"2016/07/11","Monday","09:06",9,"10:05","10",0.98,"Mid morning"
"1533",1100,"Airport",162,"Trip Completed",2016-07-11 20:10:00,2016-07-11 20:52:00,"2016/07/11","Monday","20:10",20,"20:52","20",0.7,"Early evening"
"1534",1961,"City",162,"Trip Completed",2016-07-12 11:53:00,2016-07-12 12:27:00,"2016/07/12","Tuesday","11:53",11,"12:27","12",0.57,"Late morning"
"1535",3215,"Airport",162,"Trip Completed",2016-07-13 09:49:00,2016-07-13 10:57:00,"2016/07/13","Wednesday","09:49",9,"10:57","10",1.13,"Mid morning"
"1536",3997,"Airport",162,"Trip Completed",2016-07-13 23:36:00,2016-07-14 00:22:00,"2016/07/13","Wednesday","23:36",23,"00:22","00",0.77,"Late evening"
"1537",4385,"City",162,"Trip Completed",2016-07-14 07:51:00,2016-07-14 08:24:00,"2016/07/14","Thursday","07:51",7,"08:24","08",0.55,"Early morning"
"1538",4736,"City",162,"Trip Completed",2016-07-14 14:31:00,2016-07-14 15:50:00,"2016/07/14","Thursday","14:31",14,"15:50","15",1.32,"Early afternoon"
"1539",5291,"Airport",162,"Trip Completed",2016-07-14 21:48:00,2016-07-14 22:45:00,"2016/07/14","Thursday","21:48",21,"22:45","22",0.95,"Mid evening"
"1540",5350,"City",162,"Trip Completed",2016-07-14 22:52:00,2016-07-14 23:42:00,"2016/07/14","Thursday","22:52",22,"23:42","23",0.83,"Mid evening"
"1541",5768,"City",162,"Trip Completed",2016-07-15 08:27:00,2016-07-15 09:30:00,"2016/07/15","Friday","08:27",8,"09:30","09",1.05,"Early morning"
"1542",675,"City",163,"Trip Completed",2016-07-11 13:24:00,2016-07-11 13:55:00,"2016/07/11","Monday","13:24",13,"13:55","13",0.52,"Early afternoon"
"1543",1996,"Airport",163,"Trip Completed",2016-07-12 12:57:00,2016-07-12 14:06:00,"2016/07/12","Tuesday","12:57",12,"14:06","14",1.15,"Late morning"
"1544",2510,"City",163,"Trip Completed",2016-07-12 21:01:00,2016-07-12 21:50:00,"2016/07/12","Tuesday","21:01",21,"21:50","21",0.82,"Mid evening"
